,test,samp_size,md,wght,acc,recall,pre
1412,0.25000000000000006,150,10,0.2,0.8549910071942446,0.6070726915520629,0.40981432360742703
1413,0.25000000000000006,150,10,0.25,0.858363309352518,0.5992141453831041,0.4172366621067031
1414,0.25000000000000006,150,10,0.30000000000000004,0.8692670863309353,0.5717092337917485,0.44461420932009166
1415,0.25000000000000006,150,10,0.35000000000000003,0.8755620503597122,0.5314341846758349,0.46199829205807
1416,0.25000000000000006,150,10,0.4,0.8799460431654677,0.5068762278978389,0.47689463955637706
1417,0.25000000000000006,150,10,0.45,0.8827562949640287,0.48428290766208254,0.4876360039564787
1418,0.25000000000000006,150,10,0.5,0.8864658273381295,0.4400785854616896,0.5045045045045045
1419,0.25000000000000006,150,35,0.0,0.11443345323741007,1.0,0.11443345323741007
1420,0.25000000000000006,150,35,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1421,0.25000000000000006,150,35,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1422,0.25000000000000006,150,35,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1423,0.25000000000000006,150,35,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1424,0.25000000000000006,150,35,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1425,0.25000000000000006,150,35,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1426,0.25000000000000006,150,35,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1427,0.25000000000000006,150,35,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1428,0.25000000000000006,150,35,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1429,0.25000000000000006,150,35,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1430,0.25000000000000006,150,60,0.0,0.11443345323741007,1.0,0.11443345323741007
1431,0.25000000000000006,150,60,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1432,0.25000000000000006,150,60,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1433,0.25000000000000006,150,60,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1434,0.25000000000000006,150,60,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1435,0.25000000000000006,150,60,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1436,0.25000000000000006,150,60,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1437,0.25000000000000006,150,60,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1438,0.25000000000000006,150,60,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1439,0.25000000000000006,150,60,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1440,0.25000000000000006,150,60,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1441,0.25000000000000006,150,85,0.0,0.11443345323741007,1.0,0.11443345323741007
1442,0.25000000000000006,150,85,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1443,0.25000000000000006,150,85,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1444,0.25000000000000006,150,85,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1445,0.25000000000000006,150,85,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1446,0.25000000000000006,150,85,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1447,0.25000000000000006,150,85,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1448,0.25000000000000006,150,85,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1449,0.25000000000000006,150,85,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1450,0.25000000000000006,150,85,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1451,0.25000000000000006,150,85,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1452,0.25000000000000006,150,110,0.0,0.11443345323741007,1.0,0.11443345323741007
1453,0.25000000000000006,150,110,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1454,0.25000000000000006,150,110,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1455,0.25000000000000006,150,110,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1456,0.25000000000000006,150,110,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1457,0.25000000000000006,150,110,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1458,0.25000000000000006,150,110,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1459,0.25000000000000006,150,110,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1460,0.25000000000000006,150,110,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1461,0.25000000000000006,150,110,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1462,0.25000000000000006,150,110,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1463,0.25000000000000006,150,135,0.0,0.11443345323741007,1.0,0.11443345323741007
1464,0.25000000000000006,150,135,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1465,0.25000000000000006,150,135,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1466,0.25000000000000006,150,135,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1467,0.25000000000000006,150,135,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1468,0.25000000000000006,150,135,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1469,0.25000000000000006,150,135,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1470,0.25000000000000006,150,135,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1471,0.25000000000000006,150,135,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1472,0.25000000000000006,150,135,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1473,0.25000000000000006,150,135,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1474,0.25000000000000006,150,160,0.0,0.11443345323741007,1.0,0.11443345323741007
1475,0.25000000000000006,150,160,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1476,0.25000000000000006,150,160,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1477,0.25000000000000006,150,160,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1478,0.25000000000000006,150,160,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1479,0.25000000000000006,150,160,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1480,0.25000000000000006,150,160,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1481,0.25000000000000006,150,160,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1482,0.25000000000000006,150,160,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1483,0.25000000000000006,150,160,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1484,0.25000000000000006,150,160,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1485,0.25000000000000006,150,185,0.0,0.11443345323741007,1.0,0.11443345323741007
1486,0.25000000000000006,150,185,0.05,0.5155125899280576,0.831041257367387,0.16974317817014445
1487,0.25000000000000006,150,185,0.1,0.6970548561151079,0.7220039292730844,0.23355576739752146
1488,0.25000000000000006,150,185,0.15000000000000002,0.7755170863309353,0.6679764243614931,0.2907225309961522
1489,0.25000000000000006,150,185,0.2,0.8289118705035972,0.6178781925343811,0.3569807037457435
1490,0.25000000000000006,150,185,0.25,0.8476843525179856,0.5952848722986247,0.39122014202711425
1491,0.25000000000000006,150,185,0.30000000000000004,0.8609487410071942,0.5550098231827112,0.41882876204596
1492,0.25000000000000006,150,185,0.35000000000000003,0.8671312949640287,0.5333988212180747,0.4344
1493,0.25000000000000006,150,185,0.4,0.872976618705036,0.5108055009823183,0.4513888888888889
1494,0.25000000000000006,150,185,0.45,0.8757868705035972,0.5098231827111984,0.4613333333333333
1495,0.25000000000000006,150,185,0.5,0.8796088129496403,0.4823182711198428,0.47439613526570046
1496,0.25000000000000006,250,10,0.0,0.11443345323741007,1.0,0.11443345323741007
1497,0.25000000000000006,250,10,0.05,0.4712230215827338,0.8831041257367387,0.1639314369073669
1498,0.25000000000000006,250,10,0.1,0.7956384892086331,0.6758349705304518,0.3161764705882353
1499,0.25000000000000006,250,10,0.15000000000000002,0.8424010791366906,0.6345776031434185,0.3854415274463007
1500,0.25000000000000006,250,10,0.2,0.8549910071942446,0.618860510805501,0.4112271540469974
1501,0.25000000000000006,250,10,0.25,0.8557778776978417,0.6208251473477406,0.4133420536298234
1502,0.25000000000000006,250,10,0.30000000000000004,0.869716726618705,0.581532416502947,0.4467924528301887
1503,0.25000000000000006,250,10,0.35000000000000003,0.88005845323741,0.5216110019646365,0.47794779477947796
1504,0.25000000000000006,250,10,0.4,0.8811825539568345,0.5088408644400786,0.48186046511627906
1505,0.25000000000000006,250,10,0.45,0.8843300359712231,0.48526522593320237,0.4944944944944945
1506,0.25000000000000006,250,10,0.5,0.8861285971223022,0.44597249508840864,0.5027685492801772
1507,0.25000000000000006,250,35,0.0,0.11443345323741007,1.0,0.11443345323741007
1508,0.25000000000000006,250,35,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1509,0.25000000000000006,250,35,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1510,0.25000000000000006,250,35,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1511,0.25000000000000006,250,35,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1512,0.25000000000000006,250,35,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1513,0.25000000000000006,250,35,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1514,0.25000000000000006,250,35,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1515,0.25000000000000006,250,35,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1516,0.25000000000000006,250,35,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1517,0.25000000000000006,250,35,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1518,0.25000000000000006,250,60,0.0,0.11443345323741007,1.0,0.11443345323741007
1519,0.25000000000000006,250,60,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1520,0.25000000000000006,250,60,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1521,0.25000000000000006,250,60,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1522,0.25000000000000006,250,60,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1523,0.25000000000000006,250,60,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1524,0.25000000000000006,250,60,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1525,0.25000000000000006,250,60,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1526,0.25000000000000006,250,60,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1527,0.25000000000000006,250,60,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1528,0.25000000000000006,250,60,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1529,0.25000000000000006,250,85,0.0,0.11443345323741007,1.0,0.11443345323741007
1530,0.25000000000000006,250,85,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1531,0.25000000000000006,250,85,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1532,0.25000000000000006,250,85,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1533,0.25000000000000006,250,85,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1534,0.25000000000000006,250,85,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1535,0.25000000000000006,250,85,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1536,0.25000000000000006,250,85,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1537,0.25000000000000006,250,85,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1538,0.25000000000000006,250,85,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1539,0.25000000000000006,250,85,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1540,0.25000000000000006,250,110,0.0,0.11443345323741007,1.0,0.11443345323741007
1541,0.25000000000000006,250,110,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1542,0.25000000000000006,250,110,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1543,0.25000000000000006,250,110,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1544,0.25000000000000006,250,110,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1545,0.25000000000000006,250,110,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1546,0.25000000000000006,250,110,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1547,0.25000000000000006,250,110,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1548,0.25000000000000006,250,110,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1549,0.25000000000000006,250,110,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1550,0.25000000000000006,250,110,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1551,0.25000000000000006,250,135,0.0,0.11443345323741007,1.0,0.11443345323741007
1552,0.25000000000000006,250,135,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1553,0.25000000000000006,250,135,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1554,0.25000000000000006,250,135,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1555,0.25000000000000006,250,135,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1556,0.25000000000000006,250,135,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1557,0.25000000000000006,250,135,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1558,0.25000000000000006,250,135,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1559,0.25000000000000006,250,135,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1560,0.25000000000000006,250,135,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1561,0.25000000000000006,250,135,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1562,0.25000000000000006,250,160,0.0,0.11443345323741007,1.0,0.11443345323741007
1563,0.25000000000000006,250,160,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1564,0.25000000000000006,250,160,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1565,0.25000000000000006,250,160,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1566,0.25000000000000006,250,160,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1567,0.25000000000000006,250,160,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1568,0.25000000000000006,250,160,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1569,0.25000000000000006,250,160,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1570,0.25000000000000006,250,160,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1571,0.25000000000000006,250,160,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1572,0.25000000000000006,250,160,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1573,0.25000000000000006,250,185,0.0,0.11443345323741007,1.0,0.11443345323741007
1574,0.25000000000000006,250,185,0.05,0.5026978417266187,0.8388998035363457,0.16699256941728588
1575,0.25000000000000006,250,185,0.1,0.7229091726618705,0.724950884086444,0.25248032842969553
1576,0.25000000000000006,250,185,0.15000000000000002,0.7974370503597122,0.6640471512770137,0.31647940074906367
1577,0.25000000000000006,250,185,0.2,0.8418390287769785,0.6237721021611002,0.38276069921639544
1578,0.25000000000000006,250,185,0.25,0.8524055755395683,0.618860510805501,0.40514469453376206
1579,0.25000000000000006,250,185,0.30000000000000004,0.8652203237410072,0.5884086444007859,0.43437273386511965
1580,0.25000000000000006,250,185,0.35000000000000003,0.875,0.5265225933202358,0.45969125214408235
1581,0.25000000000000006,250,185,0.4,0.8775854316546763,0.5127701375245579,0.46816143497757845
1582,0.25000000000000006,250,185,0.45,0.8830935251798561,0.4862475442043222,0.4891304347826087
1583,0.25000000000000006,250,185,0.5,0.885341726618705,0.44695481335952847,0.49890350877192985
1584,0.25000000000000006,350,10,0.0,0.11443345323741007,1.0,0.11443345323741007
1585,0.25000000000000006,350,10,0.05,0.46593974820143885,0.888015717092338,0.16314744630933045
1586,0.25000000000000006,350,10,0.1,0.786533273381295,0.6787819253438114,0.30534688466637205
1587,0.25000000000000006,350,10,0.15000000000000002,0.8418390287769785,0.6385068762278978,0.3848431024274719
1588,0.25000000000000006,350,10,0.2,0.8549910071942446,0.6218074656188605,0.4115734720416125
1589,0.25000000000000006,350,10,0.25,0.8630845323741008,0.6090373280943026,0.4305555555555556
1590,0.25000000000000006,350,10,0.30000000000000004,0.8680305755395683,0.5834970530451866,0.4419642857142857
1591,0.25000000000000006,350,10,0.35000000000000003,0.873988309352518,0.5667976424361493,0.4590294351630867
1592,0.25000000000000006,350,10,0.4,0.8827562949640287,0.49410609037328096,0.48787584869059164
1593,0.25000000000000006,350,10,0.45,0.8835431654676259,0.49410609037328096,0.4912109375
1594,0.25000000000000006,350,10,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1595,0.25000000000000006,350,35,0.0,0.11443345323741007,1.0,0.11443345323741007
1596,0.25000000000000006,350,35,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1597,0.25000000000000006,350,35,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1598,0.25000000000000006,350,35,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1599,0.25000000000000006,350,35,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1600,0.25000000000000006,350,35,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1601,0.25000000000000006,350,35,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1602,0.25000000000000006,350,35,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1603,0.25000000000000006,350,35,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1604,0.25000000000000006,350,35,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1605,0.25000000000000006,350,35,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1606,0.25000000000000006,350,60,0.0,0.11443345323741007,1.0,0.11443345323741007
1607,0.25000000000000006,350,60,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1608,0.25000000000000006,350,60,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1609,0.25000000000000006,350,60,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1610,0.25000000000000006,350,60,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1611,0.25000000000000006,350,60,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1612,0.25000000000000006,350,60,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1613,0.25000000000000006,350,60,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1614,0.25000000000000006,350,60,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1615,0.25000000000000006,350,60,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1616,0.25000000000000006,350,60,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1617,0.25000000000000006,350,85,0.0,0.11443345323741007,1.0,0.11443345323741007
1618,0.25000000000000006,350,85,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1619,0.25000000000000006,350,85,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1620,0.25000000000000006,350,85,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1621,0.25000000000000006,350,85,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1622,0.25000000000000006,350,85,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1623,0.25000000000000006,350,85,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1624,0.25000000000000006,350,85,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1625,0.25000000000000006,350,85,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1626,0.25000000000000006,350,85,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1627,0.25000000000000006,350,85,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1628,0.25000000000000006,350,110,0.0,0.11443345323741007,1.0,0.11443345323741007
1629,0.25000000000000006,350,110,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1630,0.25000000000000006,350,110,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1631,0.25000000000000006,350,110,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1632,0.25000000000000006,350,110,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1633,0.25000000000000006,350,110,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1634,0.25000000000000006,350,110,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1635,0.25000000000000006,350,110,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1636,0.25000000000000006,350,110,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1637,0.25000000000000006,350,110,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1638,0.25000000000000006,350,110,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1639,0.25000000000000006,350,135,0.0,0.11443345323741007,1.0,0.11443345323741007
1640,0.25000000000000006,350,135,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1641,0.25000000000000006,350,135,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1642,0.25000000000000006,350,135,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1643,0.25000000000000006,350,135,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1644,0.25000000000000006,350,135,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1645,0.25000000000000006,350,135,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1646,0.25000000000000006,350,135,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1647,0.25000000000000006,350,135,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1648,0.25000000000000006,350,135,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1649,0.25000000000000006,350,135,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1650,0.25000000000000006,350,160,0.0,0.11443345323741007,1.0,0.11443345323741007
1651,0.25000000000000006,350,160,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1652,0.25000000000000006,350,160,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1653,0.25000000000000006,350,160,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1654,0.25000000000000006,350,160,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1655,0.25000000000000006,350,160,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1656,0.25000000000000006,350,160,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1657,0.25000000000000006,350,160,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1658,0.25000000000000006,350,160,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1659,0.25000000000000006,350,160,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1660,0.25000000000000006,350,160,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1661,0.25000000000000006,350,185,0.0,0.11443345323741007,1.0,0.11443345323741007
1662,0.25000000000000006,350,185,0.05,0.508318345323741,0.8546168958742633,0.1707221350078493
1663,0.25000000000000006,350,185,0.1,0.7241456834532374,0.7288801571709234,0.2541095890410959
1664,0.25000000000000006,350,185,0.15000000000000002,0.814523381294964,0.6571709233791748,0.3395939086294416
1665,0.25000000000000006,350,185,0.2,0.8443120503597122,0.6286836935166994,0.3885853066180935
1666,0.25000000000000006,350,185,0.25,0.860386690647482,0.6100196463654224,0.42360163710777626
1667,0.25000000000000006,350,185,0.30000000000000004,0.8655575539568345,0.5893909626719057,0.43541364296081275
1668,0.25000000000000006,350,185,0.35000000000000003,0.8716276978417267,0.5707269155206287,0.45178849144634525
1669,0.25000000000000006,350,185,0.4,0.8808453237410072,0.49705304518664045,0.48007590132827327
1670,0.25000000000000006,350,185,0.45,0.8834307553956835,0.49410609037328096,0.49073170731707316
1671,0.25000000000000006,350,185,0.5,0.883318345323741,0.49410609037328096,0.4902534113060429
1672,0.25000000000000006,450,10,0.0,0.11443345323741007,1.0,0.11443345323741007
1673,0.25000000000000006,450,10,0.05,0.4639163669064748,0.8840864440078585,0.16213294901819492
1674,0.25000000000000006,450,10,0.1,0.7864208633093526,0.6836935166994106,0.30606860158311344
1675,0.25000000000000006,450,10,0.15000000000000002,0.8397032374100719,0.6414538310412574,0.3809801633605601
1676,0.25000000000000006,450,10,0.2,0.8527428057553957,0.6257367387033399,0.40676883780332057
1677,0.25000000000000006,450,10,0.25,0.8526303956834532,0.6257367387033399,0.406509253350351
1678,0.25000000000000006,450,10,0.30000000000000004,0.8604991007194245,0.5884086444007859,0.4215341308937368
1679,0.25000000000000006,450,10,0.35000000000000003,0.8756744604316546,0.5569744597249509,0.46399345335515546
1680,0.25000000000000006,450,10,0.4,0.8838803956834532,0.48722986247544203,0.4925521350546177
1681,0.25000000000000006,450,10,0.45,0.8846672661870504,0.48722986247544203,0.496
1682,0.25000000000000006,450,10,0.5,0.8845548561151079,0.48722986247544203,0.4955044955044955
1683,0.25000000000000006,450,35,0.0,0.11443345323741007,1.0,0.11443345323741007
1684,0.25000000000000006,450,35,0.05,0.47414568345323743,0.869351669941061,0.16298342541436464
1685,0.25000000000000006,450,35,0.1,0.7263938848920863,0.7259332023575639,0.25535590877677955
1686,0.25000000000000006,450,35,0.15000000000000002,0.820818345323741,0.6552062868369352,0.34921465968586385
1687,0.25000000000000006,450,35,0.2,0.8498201438848921,0.630648330058939,0.40074906367041196
1688,0.25000000000000006,450,35,0.25,0.8503821942446043,0.6286836935166994,0.4017576898932831
1689,0.25000000000000006,450,35,0.30000000000000004,0.8599370503597122,0.5913555992141454,0.420391061452514
1690,0.25000000000000006,450,35,0.35000000000000003,0.8752248201438849,0.5579567779960707,0.46254071661237783
1691,0.25000000000000006,450,35,0.4,0.8838803956834532,0.48722986247544203,0.4925521350546177
1692,0.25000000000000006,450,35,0.45,0.8846672661870504,0.48722986247544203,0.496
1693,0.25000000000000006,450,35,0.5,0.8845548561151079,0.48722986247544203,0.4955044955044955
1694,0.25000000000000006,450,60,0.0,0.11443345323741007,1.0,0.11443345323741007
1695,0.25000000000000006,450,60,0.05,0.47414568345323743,0.869351669941061,0.16298342541436464
1696,0.25000000000000006,450,60,0.1,0.7263938848920863,0.7259332023575639,0.25535590877677955
1697,0.25000000000000006,450,60,0.15000000000000002,0.820818345323741,0.6552062868369352,0.34921465968586385
1698,0.25000000000000006,450,60,0.2,0.8498201438848921,0.630648330058939,0.40074906367041196
1699,0.25000000000000006,450,60,0.25,0.8503821942446043,0.6286836935166994,0.4017576898932831
1700,0.25000000000000006,450,60,0.30000000000000004,0.8599370503597122,0.5913555992141454,0.420391061452514
1701,0.25000000000000006,450,60,0.35000000000000003,0.8752248201438849,0.5579567779960707,0.46254071661237783
1702,0.25000000000000006,450,60,0.4,0.8838803956834532,0.48722986247544203,0.4925521350546177
1703,0.25000000000000006,450,60,0.45,0.8846672661870504,0.48722986247544203,0.496
1704,0.25000000000000006,450,60,0.5,0.8845548561151079,0.48722986247544203,0.4955044955044955
1705,0.25000000000000006,450,85,0.0,0.11443345323741007,1.0,0.11443345323741007
1706,0.25000000000000006,450,85,0.05,0.47414568345323743,0.869351669941061,0.16298342541436464
